,TRANS_CIS,WEIGHT_CISGENDER_TRANSPOP,Q88,HINC_I,AGE,Q85,RACE_RECODE_CAT5,Q93,SEX,GENDER_IDENTITY,POVERTYCAT_I,Q99,Q200,Q205_I,GEDUCATION,HINC_I_means,HINC_I_strat,CURRENT_SEX
0,1,0.0220392151882,0,11,0.6962003337853676,1,1,3,0,4,4,0,0,2,4,0.2619826913437755,1,1
1,1,0.0084854885654,0,7,-0.9075878938786148,1,1,4,1,3,3,0,0,2,5,-0.7376871169953584,0,0
2,1,0.0157644964458,1,9,-1.6797822257168287,1,1,4,1,3,4,1,0,2,3,-0.3167735134841442,1,0
3,1,0.0356553903772,0,11,-2.095579173629713,0,1,3,1,3,4,0,0,4,1,0.2619826913437755,1,0
4,1,0.0418018885196,0,8,-1.3827844057790541,1,3,4,1,3,4,0,0,1,4,-0.5272303152397513,0,0
5,1,0.0213353872561,0,4,0.6368007697978127,1,4,4,1,3,2,0,1,1,4,-1.1059865200676708,0,0
6,1,0.0052828473032,0,11,0.458602077835148,1,1,4,0,4,4,1,0,2,6,0.2619826913437755,1,1
7,1,0.0099259328394,1,1,0.2210038218849284,1,4,2,1,3,1,0,0,1,3,-1.4216717227010816,0,0
8,1,0.0244242300534,0,1,0.042805129922263666,1,2,5,1,4,1,1,1,1,4,-1.4216717227010816,0,1
9,1,0.0209784895253,1,4,-1.9173804816670483,0,1,4,0,4,2,0,0,1,4,-1.1059865200676708,0,1
10,1,0.0052828473032,0,13,-1.0263870218537248,1,1,3,0,4,4,0,0,3,6,1.6825661031941237,2,1
11,1,0.0283319059822,1,8,-1.9767800456546032,0,1,3,1,3,3,0,0,3,2,-0.5272303152397513,0,0
12,1,0.0066495529877,0,4,0.6368007697978127,1,4,3,1,3,1,1,1,3,4,-1.1059865200676708,0,0
13,1,0.0529522611794,1,1,-0.6105900739408403,0,2,1,1,5,1,0,1,2,2,-1.4216717227010816,0,1
14,1,0.0628910393237,1,7,-1.3827844057790541,0,4,1,0,4,3,0,0,2,4,-0.7376871169953584,0,1
15,1,0.0052828473032,1,7,-1.7985813536919386,1,1,4,0,4,3,0,0,1,5,-0.7376871169953584,0,1
16,1,0.053911836635,0,1,-0.7887887659035051,1,1,4,0,4,1,0,0,2,2,-1.4216717227010816,0,1
17,1,0.0061520922441,0,9,1.111997281698252,1,4,3,0,4,4,1,1,2,5,-0.3167735134841442,1,1
18,1,0.0471320228734,0,8,-2.0361796096421583,1,1,3,1,3,3,0,0,3,1,-0.5272303152397513,0,0
19,1,0.0489828438272,0,2,0.2804033858724833,1,3,3,0,4,1,0,1,2,4,-1.316443321823278,0,1
20,1,0.0542711724118,1,7,-1.9173804816670483,1,5,5,0,4,2,0,0,3,2,-0.7376871169953584,0,1
21,1,0.0073485943664,0,1,-1.6203826617292738,0,2,3,0,4,1,0,0,1,5,-1.4216717227010816,0,1
22,1,0.0073827527595,0,9,-1.3827844057790541,1,1,3,1,3,4,0,0,1,5,-0.3167735134841442,1,0
23,1,0.0295848954907,0,1,0.10220469390981857,1,1,3,1,3,1,0,0,1,2,-1.4216717227010816,0,0
24,1,0.0055613364028,1,4,0.5180016418227029,0,5,4,1,5,2,0,1,1,6,-1.1059865200676708,0,1
25,1,0.0097023996001,0,13,0.6368007697978127,1,1,4,0,4,4,1,0,2,2,1.6825661031941237,2,1
26,1,0.0417453101887,0,2,-0.6105900739408403,0,1,2,0,4,1,0,0,2,1,-1.316443321823278,0,1
27,1,0.0052828473032,0,8,1.111997281698252,1,1,5,0,4,4,0,1,1,6,-0.5272303152397513,0,1
28,1,0.0157900673305,0,12,-0.49179094596573053,1,1,3,0,4,4,0,0,2,6,1.1564240988051058,2,1
29,1,0.0058967638217,0,11,1.052597717710697,1,1,4,0,4,4,0,1,1,6,0.2619826913437755,1,1
30,1,0.0072218082018,1,8,0.33980294986003823,1,1,2,0,4,3,0,1,2,5,-0.5272303152397513,0,1
31,1,0.007446293732,0,8,-1.560983097741719,0,1,4,0,4,3,0,0,2,5,-0.5272303152397513,0,1
32,1,0.0274129538139,0,7,1.111997281698252,1,1,4,0,4,3,1,1,2,2,-0.7376871169953584,0,1
33,1,0.0054307654271,0,8,0.6368007697978127,1,1,3,0,4,3,0,0,2,5,-0.5272303152397513,0,1
34,1,0.0062349495437,0,1,-1.2639852778039444,1,4,2,1,3,1,0,0,1,4,-1.4216717227010816,0,0
35,1,0.0444943356575,0,13,-0.4323913819781756,1,3,4,0,4,4,0,0,2,5,1.6825661031941237,2,1
36,1,0.0101509257576,0,12,-1.442183969766609,1,1,3,1,3,4,0,0,2,5,1.1564240988051058,2,0
37,1,0.0626471028636,1,9,-1.7985813536919386,1,3,1,1,3,4,0,0,2,2,-0.3167735134841442,1,0
38,1,0.0077573209903,0,13,-0.3729918179906207,1,1,4,0,4,4,0,0,1,6,1.6825661031941237,2,1
39,1,0.0052828473032,0,1,-1.9767800456546032,1,2,5,0,4,1,0,0,6,5,-1.4216717227010816,0,1
40,1,0.0077925843181,0,4,-1.6203826617292738,1,1,3,1,5,2,0,0,1,5,-1.1059865200676708,0,1
41,1,0.0388577444074,0,7,-1.6203826617292738,0,1,1,0,4,2,0,1,3,4,-0.7376871169953584,0,1
42,1,0.0095710218673,0,13,0.458602077835148,1,1,5,0,4,4,0,1,1,6,1.6825661031941237,2,1
43,1,0.0217466261001,0,11,-0.7887887659035051,1,1,3,0,4,4,0,0,2,4,0.2619826913437755,1,1
44,1,0.0126393477922,0,13,0.16160425789737348,1,1,4,0,4,4,0,1,2,6,1.6825661031941237,2,1
45,1,0.0120208667945,0,2,0.7555998977729226,1,2,2,0,4,1,0,0,2,2,-1.316443321823278,0,1
46,1,0.0135558385953,0,11,0.042805129922263666,1,1,3,0,4,4,0,1,4,2,0.2619826913437755,1,1
47,1,0.0348068237645,0,9,-1.9767800456546032,1,1,4,0,3,2,0,0,5,2,-0.3167735134841442,1,0
48,1,0.040204255148,1,9,-1.5015835337541639,0,2,2,1,5,4,0,0,1,5,-0.3167735134841442,1,1
49,1,0.0131421488014,0,8,-1.2045857138163893,1,1,4,0,4,3,0,1,2,5,-0.5272303152397513,0,1
50,1,0.0229347639938,0,12,-1.3827844057790541,1,4,3,0,4,4,0,1,2,4,1.1564240988051058,2,1
52,1,0.0171671965589,0,8,-0.6699896379283953,1,1,3,0,4,3,1,1,3,5,-0.5272303152397513,0,1
56,1,0.0254696484466,0,5,-2.0361796096421583,1,4,3,1,3,2,0,0,3,2,-1.0007581191898673,0,0
57,1,0.0238174683553,0,8,-1.7391817897043835,1,1,3,1,5,3,0,0,2,5,-0.5272303152397513,0,1
58,1,0.0107693022391,1,4,-2.0361796096421583,0,1,3,1,5,2,0,0,1,4,-1.1059865200676708,0,1
59,1,0.0052828473032,0,10,0.6962003337853676,1,3,1,0,4,4,1,0,1,6,-0.053702511289635234,1,1
60,1,0.0052828473032,0,12,0.7555998977729226,1,1,5,0,4,4,0,0,1,5,1.1564240988051058,2,1
61,1,0.0101832441549,0,9,-1.560983097741719,1,1,2,0,4,4,0,0,2,5,-0.3167735134841442,1,1
62,1,0.0078535328636,1,4,-1.7985813536919386,1,1,4,1,3,2,0,0,1,4,-1.1059865200676708,0,0
63,1,0.0052828473032,0,10,1.052597717710697,1,1,5,0,4,4,0,1,2,6,-0.053702511289635234,1,1
64,1,0.0073335399567,1,1,-1.9173804816670483,1,1,3,1,3,1,0,0,1,4,-1.4216717227010816,0,0
65,1,0.0052828473032,0,13,-0.49179094596573053,1,1,1,1,5,4,1,1,4,4,1.6825661031941237,2,1
66,1,0.0628910393237,0,8,-1.9767800456546032,1,1,2,1,5,3,0,0,3,2,-0.5272303152397513,0,1
67,1,0.0052828473032,0,8,0.6368007697978127,1,1,4,1,3,4,1,0,1,6,-0.5272303152397513,0,0
68,1,0.010497744411,0,8,-1.2045857138163893,1,1,3,1,5,4,0,0,1,6,-0.5272303152397513,0,1
69,1,0.0248041715277,0,5,-1.0263870218537248,1,1,5,0,4,2,0,0,2,4,-1.0007581191898673,0,1
70,1,0.0206624470594,1,6,-0.07599399805284615,1,1,2,1,5,2,1,1,3,2,-0.8955297183120637,0,1
71,1,0.0052828473032,1,7,0.33980294986003823,0,1,3,0,4,3,0,1,2,3,-0.7376871169953584,0,1
72,1,0.0335224308819,0,10,-1.9767800456546032,0,5,3,1,3,3,0,0,5,4,-0.053702511289635234,1,0
73,1,0.0074453761393,0,11,-0.7887887659035051,1,1,3,0,4,3,0,1,6,6,0.2619826913437755,1,1
74,1,0.0339830584263,1,1,-1.9173804816670483,0,2,3,1,5,1,0,0,2,4,-1.4216717227010816,0,1
75,1,0.0120019344857,1,9,-1.2639852778039444,0,1,4,0,4,4,0,0,1,5,-0.3167735134841442,1,1
76,1,0.0273660441944,0,12,-2.095579173629713,0,1,2,1,3,4,0,0,3,2,1.1564240988051058,2,0
77,1,0.0232459937118,0,6,-1.7391817897043835,1,3,3,0,4,3,0,0,1,4,-0.8955297183120637,0,1
78,1,0.0052828473032,0,5,0.6962003337853676,1,1,3,0,4,2,0,1,2,4,-1.0007581191898673,0,1
79,1,0.0115872067842,1,1,-1.2045857138163893,0,1,3,0,4,1,0,0,1,3,-1.4216717227010816,0,1
80,1,0.0306847367531,1,2,-2.0361796096421583,0,1,1,1,3,1,1,0,1,2,-1.316443321823278,0,0
81,1,0.0069199866972,0,8,-1.442183969766609,1,1,3,1,3,3,0,0,3,4,-0.5272303152397513,0,0
82,1,0.0061704727633,0,7,-1.442183969766609,1,1,1,1,3,3,0,0,1,5,-0.7376871169953584,0,0
83,1,0.0141768649933,0,3,0.2210038218849284,1,4,2,1,3,1,1,0,2,4,-1.2112149209454746,0,0
84,1,0.0053981766217,1,7,-1.1451861498288345,0,1,3,0,5,3,0,0,1,5,-0.7376871169953584,0,0
85,1,0.0052828473032,1,2,-0.07599399805284615,0,1,3,0,4,1,0,0,2,5,-1.316443321823278,0,1
86,1,0.0078615168292,0,12,1.052597717710697,1,1,4,0,4,4,0,1,2,4,1.1564240988051058,2,1
87,1,0.015300274146,0,3,-1.7391817897043835,0,3,2,1,5,1,0,0,1,5,-1.2112149209454746,0,1
88,1,0.0127872959705,0,11,-0.9669874578661698,1,1,4,1,5,4,0,0,2,5,0.2619826913437755,1,1
89,1,0.0628910393237,0,4,0.2210038218849284,1,3,4,1,3,2,0,1,1,2,-1.1059865200676708,0,0
90,1,0.0054587996514,0,7,-1.2639852778039444,1,1,3,0,4,3,0,0,1,4,-0.7376871169953584,0,1
91,1,0.0628910393237,0,1,-2.095579173629713,0,3,2,1,3,1,0,0,5,2,-1.4216717227010816,0,0
92,1,0.0063180725933,1,3,-2.0361796096421583,0,1,1,0,5,1,0,0,1,6,-1.2112149209454746,0,0
93,1,0.0104518749265,0,2,-1.8579809176794935,0,1,1,0,4,1,0,0,1,4,-1.316443321823278,0,1
94,1,0.006615565201,0,8,-1.8579809176794935,0,1,4,1,3,2,0,0,4,4,-0.5272303152397513,0,0
95,1,0.0307020887625,1,3,-1.442183969766609,0,1,3,0,5,1,0,0,2,3,-1.2112149209454746,0,0
96,1,0.0144410853125,1,3,-1.9173804816670483,0,1,1,1,5,1,0,0,1,4,-1.2112149209454746,0,1
97,1,0.0628910393237,0,2,-1.2639852778039444,0,2,4,1,3,1,0,0,7,2,-1.316443321823278,0,0
98,1,0.0558766254827,0,2,-1.2639852778039444,0,1,4,0,4,1,0,0,1,2,-1.316443321823278,0,1
99,1,0.0099404069767,0,11,-1.9173804816670483,1,1,2,0,5,4,0,0,2,5,0.2619826913437755,1,0
100,1,0.0628910393237,0,10,-2.0361796096421583,1,1,3,1,3,3,0,0,4,2,-0.053702511289635234,1,0
101,1,0.0113809304756,0,3,-1.6797822257168287,1,1,3,1,5,1,0,0,1,4,-1.2112149209454746,0,1
102,1,0.0188975815359,0,9,-1.6203826617292738,0,2,4,0,5,4,0,0,1,6,-0.3167735134841442,1,0
103,1,0.0557574089369,0,11,-1.9767800456546032,1,4,1,0,4,4,0,0,4,4,0.2619826913437755,1,1
104,1,0.0237977512324,1,10,-0.9669874578661698,1,1,2,0,4,3,0,0,4,4,-0.053702511289635234,1,1
105,1,0.0056810501082,0,7,0.2804033858724833,1,1,4,1,3,3,0,0,1,5,-0.7376871169953584,0,0
106,1,0.0628910393237,0,6,-1.442183969766609,0,5,4,0,4,3,0,0,1,2,-0.8955297183120637,0,1
107,1,0.0152696087624,1,12,-1.3233848417914993,0,1,4,0,4,4,0,0,3,5,1.1564240988051058,2,1
108,1,0.0245917032496,1,4,-1.9173804816670483,0,1,3,1,5,2,0,0,1,4,-1.1059865200676708,0,1
109,1,0.0628910393237,0,3,-1.1451861498288345,1,2,4,0,4,1,0,0,2,4,-1.2112149209454746,0,1
110,1,0.0083622874125,0,13,-1.8579809176794935,1,1,2,0,5,4,0,0,4,4,1.6825661031941237,2,0
111,1,0.0154075266989,0,5,-1.7391817897043835,1,1,4,1,5,2,0,0,1,6,-1.0007581191898673,0,1
112,1,0.0052828473032,1,2,0.458602077835148,1,1,1,0,4,1,0,0,2,4,-1.316443321823278,0,1
113,1,0.0120631685359,0,3,-0.84818832989106,0,1,3,0,4,1,0,0,1,4,-1.2112149209454746,0,1
114,1,0.0349783441598,1,4,-0.9075878938786148,1,3,1,1,5,2,1,0,2,5,-1.1059865200676708,0,1
115,1,0.0256373332417,0,12,-1.6203826617292738,1,1,4,0,4,4,0,0,2,5,1.1564240988051058,2,1
116,1,0.0081326772004,0,10,-1.9173804816670483,0,1,3,1,3,2,0,0,6,4,-0.053702511289635234,1,0
117,1,0.0217315292973,1,4,-0.4323913819781756,1,4,1,1,5,1,0,1,3,5,-1.1059865200676708,0,1
118,1,0.0461622204731,0,4,0.3992025138475931,1,1,4,0,4,1,1,0,5,2,-1.1059865200676708,0,1
119,1,0.0088066612826,1,4,-0.3135922540030658,1,1,3,0,4,2,0,0,1,5,-1.1059865200676708,0,1
120,1,0.0628910393237,0,10,-2.095579173629713,0,5,5,1,3,4,0,0,3,2,-0.053702511289635234,1,0
121,1,0.0127008688229,0,6,-1.7391817897043835,0,1,5,1,5,2,0,0,4,4,-0.8955297183120637,0,1
122,1,0.0073335399567,0,12,-2.095579173629713,0,1,4,1,3,4,0,0,3,4,1.1564240988051058,2,0
123,1,0.0628910393237,0,12,-2.095579173629713,1,1,3,1,5,4,0,0,4,2,1.1564240988051058,2,1
124,1,0.0147529829537,0,3,-0.6699896379283953,1,2,3,1,3,1,1,0,1,4,-1.2112149209454746,0,0
126,1,0.0091315289273,0,10,-0.6105900739408403,1,1,3,1,5,4,0,0,2,5,-0.053702511289635234,1,1
128,1,0.0354752793157,0,0,0.9337985897355873,0,3,3,0,4,1,0,0,4,2,-1.4742859231399834,0,1
129,1,0.0365401024837,1,9,0.6962003337853676,1,5,3,0,5,4,0,1,2,2,-0.3167735134841442,1,0
130,1,0.0212252184555,1,6,-0.9669874578661698,0,3,2,0,4,3,0,0,1,6,-0.8955297183120637,0,1
131,1,0.0079284337908,0,12,0.33980294986003823,1,1,5,1,3,4,0,0,4,3,1.1564240988051058,2,0
132,1,0.0052828473032,0,4,0.2804033858724833,1,2,5,0,4,1,0,0,3,3,-1.1059865200676708,0,1
133,1,0.0062358887915,0,9,1.111997281698252,1,1,4,0,4,4,1,1,1,4,-0.3167735134841442,1,1
134,1,0.0173094095476,0,8,-1.9767800456546032,1,1,4,1,3,2,0,0,4,4,-0.5272303152397513,0,0
135,1,0.0628910393237,1,6,-1.2639852778039444,1,4,4,0,5,2,0,0,4,2,-0.8955297183120637,0,0
136,1,0.0129283692593,0,12,0.10220469390981857,1,2,4,1,3,4,0,0,1,4,1.1564240988051058,2,0
137,1,0.0423533620735,0,13,-2.0361796096421583,1,5,4,1,3,4,0,0,4,4,1.6825661031941237,2,0
138,1,0.0278563119347,1,0,-2.0361796096421583,0,1,3,1,3,1,0,0,1,4,-1.4742859231399834,0,0
139,1,0.0182159425982,1,4,0.10220469390981857,1,4,2,0,4,2,1,0,1,4,-1.1059865200676708,0,1
140,1,0.0628910393237,0,5,-1.7391817897043835,1,4,4,0,4,2,0,0,1,2,-1.0007581191898673,0,1
141,1,0.0089044515016,0,6,-1.2045857138163893,1,1,3,1,3,3,0,0,1,6,-0.8955297183120637,0,0
142,1,0.0119104474269,0,9,-1.6203826617292738,0,1,3,1,3,4,0,0,2,6,-0.3167735134841442,1,0
143,1,0.0102060386837,1,12,-1.7985813536919386,1,1,3,1,5,4,0,0,4,4,1.1564240988051058,2,1
144,1,0.0072458141257,0,3,-1.0857865858412796,1,1,3,1,3,1,0,1,4,4,-1.2112149209454746,0,0
145,1,0.0628910393237,0,1,-2.0361796096421583,1,1,3,1,3,1,0,0,3,2,-1.4216717227010816,0,0
146,1,0.0224959597616,1,4,-0.5511905099532854,0,1,4,1,3,2,0,0,1,5,-1.1059865200676708,0,0
147,1,0.0070402972757,0,13,0.33980294986003823,1,1,5,0,4,4,0,0,2,4,1.6825661031941237,2,1
148,1,0.0628910393237,1,7,-1.9173804816670483,0,1,2,1,3,2,0,0,3,2,-0.7376871169953584,0,0
149,1,0.0052828473032,0,12,0.7555998977729226,1,1,3,0,4,4,1,1,2,4,1.1564240988051058,2,1
150,1,0.0138824541283,0,0,-1.8579809176794935,0,5,3,0,4,1,0,0,0,6,-1.4742859231399834,0,1
151,1,0.0213344521631,1,6,-1.8579809176794935,1,1,3,1,3,3,0,0,1,2,-0.8955297183120637,0,0
152,1,0.0248773786276,0,5,0.042805129922263666,1,3,3,0,4,2,0,0,2,2,-1.0007581191898673,0,1
153,1,0.0628910393237,0,7,0.10220469390981857,1,3,2,1,5,3,0,0,2,1,-0.7376871169953584,0,1
154,1,0.0126852683773,0,10,-1.442183969766609,1,1,4,1,3,4,0,0,2,5,-0.053702511289635234,1,0
155,1,0.0628910393237,0,2,-1.9767800456546032,1,3,3,1,5,1,0,0,2,4,-1.316443321823278,0,1
156,1,0.0113181926601,0,3,-1.6203826617292738,1,1,3,0,4,1,0,0,1,4,-1.2112149209454746,0,1
157,1,0.0598739836487,1,5,-1.7985813536919386,0,4,4,0,4,1,0,0,8,2,-1.0007581191898673,0,1
158,1,0.0052828473032,0,12,-0.13539356204040107,1,4,4,1,3,4,0,0,2,6,1.1564240988051058,2,0
159,1,0.0298516988148,0,8,-1.1451861498288345,1,1,3,0,4,4,0,0,1,4,-0.5272303152397513,0,1
160,1,0.0063106517215,0,8,-1.1451861498288345,0,1,3,0,4,4,0,0,1,6,-0.5272303152397513,0,1
161,1,0.0065210211265,0,10,-1.0263870218537248,1,1,4,1,3,4,0,0,1,6,-0.053702511289635234,1,0
162,1,0.0081326772004,1,12,-1.560983097741719,1,1,2,0,5,4,0,0,4,4,1.1564240988051058,2,0
163,1,0.0398340676212,0,13,-0.9075878938786148,0,1,5,0,4,4,0,1,1,5,1.6825661031941237,2,1
164,1,0.0119693323233,0,4,-1.9767800456546032,1,1,2,1,5,1,0,0,4,4,-1.1059865200676708,0,1
165,1,0.0052828473032,0,11,0.3992025138475931,1,1,5,0,4,4,0,0,1,4,0.2619826913437755,1,1
166,1,0.0460713628872,0,1,-0.49179094596573053,1,5,2,0,4,1,1,0,1,4,-1.4216717227010816,0,1
167,1,0.0189051255716,0,11,-1.2045857138163893,1,2,3,1,3,4,0,0,1,3,0.2619826913437755,1,0
169,1,0.0097979989559,0,4,-0.9075878938786148,1,1,1,1,3,2,0,1,2,5,-1.1059865200676708,0,0
170,1,0.0143973293031,0,13,-0.9669874578661698,1,1,3,0,5,4,0,1,3,6,1.6825661031941237,2,0
171,1,0.0164147816228,1,3,-1.9173804816670483,1,1,3,1,3,1,0,0,1,5,-1.2112149209454746,0,0
172,1,0.0052828473032,0,4,-0.016594434065291246,1,1,2,1,3,2,1,0,1,6,-1.1059865200676708,0,0
173,1,0.0628910393237,0,10,-1.7391817897043835,0,1,3,0,5,4,0,0,3,1,-0.053702511289635234,1,0
174,0,0.7128001215438,0,5,1.111997281698252,1,1,3,0,1,2,0,1,2,4,-1.0007581191898673,0,0
175,0,0.3822545801566,0,10,-0.07599399805284615,1,1,4,1,2,4,0,1,2,6,-0.053702511289635234,1,1
176,0,1.5134529384154,0,4,-1.1451861498288345,0,1,4,0,1,1,0,1,4,4,-1.1059865200676708,0,0
177,0,0.4481279325944,0,2,0.3992025138475931,1,1,1,1,2,1,1,1,1,4,-1.316443321823278,0,1
178,0,0.5988322648065,0,3,1.111997281698252,0,1,3,1,2,2,0,1,1,1,-1.2112149209454746,0,1
179,0,0.5351900012523,0,13,0.2210038218849284,1,1,4,0,1,4,0,0,2,6,1.6825661031941237,2,0
180,0,1.8198158713999,1,8,0.2210038218849284,1,1,4,1,2,3,0,1,2,2,-0.5272303152397513,0,1
181,0,0.9503281503513,0,4,0.7555998977729226,0,2,1,1,2,2,1,1,1,3,-1.1059865200676708,0,1
182,0,1.0232557450534,0,11,-0.6699896379283953,1,4,3,1,2,3,0,1,5,5,0.2619826913437755,1,1
183,0,0.558927728091,0,9,1.111997281698252,1,1,3,0,1,4,0,1,2,4,-0.3167735134841442,1,0
184,0,0.8182610250799,0,8,0.16160425789737348,1,1,3,1,2,3,0,0,2,5,-0.5272303152397513,0,1
185,0,2.9029390999761,0,6,0.33980294986003823,1,1,1,0,1,2,1,1,2,2,-0.8955297183120637,0,0
186,0,1.9887640037681,0,8,-0.25419269001551087,1,1,4,1,2,4,0,1,1,4,-0.5272303152397513,0,1
187,0,0.2453214435172,0,10,1.111997281698252,1,1,4,1,2,4,0,1,1,6,-0.053702511289635234,1,1
188,0,0.7789834286719,0,9,1.111997281698252,1,1,5,0,1,4,0,0,2,2,-0.3167735134841442,1,0
189,0,0.4704169876077,0,3,0.8743990257480324,1,1,4,1,2,2,0,1,1,5,-1.2112149209454746,0,1
190,0,1.7077204642837,0,13,0.6368007697978127,1,1,4,0,1,4,0,1,3,6,1.6825661031941237,2,0
191,0,6.2997978925164,0,11,-2.0361796096421583,1,1,4,0,1,4,0,0,4,1,0.2619826913437755,1,0
192,0,3.0704870536024,1,10,-0.5511905099532854,1,1,3,1,2,3,0,1,4,5,-0.053702511289635234,1,1
193,0,1.6879364014287,0,13,-1.3827844057790541,1,1,4,0,1,4,0,0,2,5,1.6825661031941237,2,0
194,0,0.9436512562646,0,12,0.3992025138475931,1,1,4,1,2,4,0,1,3,5,1.1564240988051058,2,1
195,0,0.2393923199156,1,4,0.7555998977729226,1,1,2,1,2,1,0,1,4,4,-1.1059865200676708,0,1
196,0,0.4707589537658,0,13,0.10220469390981857,1,1,4,1,2,4,0,1,3,6,1.6825661031941237,2,1
197,0,0.6449824336338,0,13,-0.13539356204040107,1,1,3,1,2,4,0,0,2,6,1.6825661031941237,2,1
198,0,1.2785897302168,1,10,-0.84818832989106,1,4,2,1,2,4,0,0,2,6,-0.053702511289635234,1,1
199,0,0.8391113890747,0,12,-0.9669874578661698,1,1,4,0,1,4,0,0,2,6,1.1564240988051058,2,0
200,0,1.134933715567,0,10,0.3992025138475931,1,1,2,0,1,3,0,1,5,4,-0.053702511289635234,1,0
201,0,2.8057049936111,1,11,-1.442183969766609,0,1,4,1,2,4,0,0,2,5,0.2619826913437755,1,1
202,0,0.2865350831964,0,6,1.111997281698252,1,1,3,1,2,3,0,1,1,4,-0.8955297183120637,0,1
203,0,0.6597164364532,0,10,0.33980294986003823,1,1,4,0,1,4,0,1,2,2,-0.053702511289635234,1,0
204,0,1.3627161597828,0,7,-1.0857865858412796,1,1,4,1,2,2,0,1,4,5,-0.7376871169953584,0,1
205,0,1.2260238402437,0,10,0.6368007697978127,1,1,3,0,1,4,0,1,2,4,-0.053702511289635234,1,0
206,0,0.5178021664361,0,3,0.7555998977729226,1,1,3,0,1,1,1,1,2,6,-1.2112149209454746,0,0
207,0,0.8246149077137,0,12,0.6962003337853676,1,1,4,0,1,4,0,1,2,5,1.1564240988051058,2,0
208,0,0.4023820516272,0,12,1.111997281698252,1,1,4,0,1,4,0,0,2,5,1.1564240988051058,2,0
209,0,6.2997978925164,1,6,-1.7985813536919386,1,3,3,1,2,2,0,1,4,4,-0.8955297183120637,0,1
210,0,2.0326791129166,0,3,-0.13539356204040107,1,1,4,0,1,1,0,0,2,1,-1.2112149209454746,0,0
211,0,0.763749566026,0,13,0.8743990257480324,1,1,2,1,2,4,1,0,2,6,1.6825661031941237,2,1
212,0,0.4416206640623,0,10,1.111997281698252,1,4,4,0,1,4,0,1,1,4,-0.053702511289635234,1,0
213,0,0.955982356682,0,9,0.16160425789737348,0,3,4,0,1,3,0,1,3,3,-0.3167735134841442,1,0
216,0,0.6457049709752,0,12,0.7555998977729226,0,3,4,0,1,4,1,1,2,6,1.1564240988051058,2,0
217,0,0.5498070804306,0,13,0.6962003337853676,1,1,5,1,2,4,0,1,2,5,1.6825661031941237,2,1
218,0,0.6680465700495,0,0,-1.2045857138163893,1,1,3,0,1,1,0,0,2,4,-1.4742859231399834,0,0
219,0,0.7288244174861,0,10,1.052597717710697,1,1,4,1,2,4,1,1,2,3,-0.053702511289635234,1,1
220,0,0.7581724972766,0,13,1.111997281698252,1,1,4,0,1,4,0,1,2,6,1.6825661031941237,2,0
222,0,0.6145120659833,1,2,0.458602077835148,1,1,1,1,2,1,1,1,2,4,-1.316443321823278,0,1
223,0,0.7653965709106,0,13,0.9337985897355873,1,1,4,1,2,4,0,0,2,6,1.6825661031941237,2,1
224,0,0.6620967973817,1,11,0.5774012058102579,1,1,4,0,1,4,0,0,1,5,0.2619826913437755,1,0
225,0,0.8834973505289,1,6,0.7555998977729226,1,1,2,1,2,2,1,1,4,6,-0.8955297183120637,0,1
226,0,0.7653965709106,0,12,1.111997281698252,1,1,4,1,2,4,0,1,2,5,1.1564240988051058,2,1
227,0,0.3826982854553,0,7,1.111997281698252,1,1,2,1,2,3,0,1,1,6,-0.7376871169953584,0,1
228,0,2.0655451544951,0,3,-1.5015835337541639,0,1,5,1,2,1,0,0,1,6,-1.2112149209454746,0,1
229,0,0.5189468729002,0,9,0.8743990257480324,1,1,4,1,2,4,1,1,2,4,-0.3167735134841442,1,1
230,0,0.4931715247862,0,9,1.052597717710697,1,1,4,0,1,4,0,1,2,3,-0.3167735134841442,1,0
231,0,0.3703376105112,0,7,1.111997281698252,1,1,1,1,2,3,1,1,1,4,-0.7376871169953584,0,1
232,0,1.8512942941497,0,5,1.111997281698252,0,1,3,0,1,2,0,1,2,2,-1.0007581191898673,0,0
233,0,0.46229952883,0,10,1.111997281698252,1,1,4,1,2,4,0,0,1,6,-0.053702511289635234,1,1
234,0,1.6402010475068,0,1,0.3992025138475931,1,4,3,1,2,1,1,1,1,2,-1.4216717227010816,0,1
235,0,3.9306016133476,0,9,0.5180016418227029,1,1,4,1,2,3,0,1,3,2,-0.3167735134841442,1,1
236,0,2.0570606670582,0,11,0.458602077835148,1,1,4,0,1,4,0,1,1,2,0.2619826913437755,1,0
237,0,0.2393923199156,0,13,1.111997281698252,1,1,3,0,1,4,0,1,2,6,1.6825661031941237,2,0
238,0,0.358331556667,0,10,1.111997281698252,1,1,5,0,1,4,0,0,3,6,-0.053702511289635234,1,0
239,0,1.1730929823503,0,3,0.6962003337853676,0,2,4,0,1,2,0,0,1,4,-1.2112149209454746,0,0
240,0,0.6666150159891,0,10,-1.0263870218537248,0,1,3,0,1,4,0,0,2,6,-0.053702511289635234,1,0
241,0,2.4364438104549,0,3,-0.4323913819781756,1,4,3,1,2,1,0,1,1,2,-1.2112149209454746,0,1
242,0,1.2265885060159,0,12,0.6368007697978127,1,1,4,1,2,4,0,1,4,2,1.1564240988051058,2,1
243,0,0.527360757368,1,3,0.6962003337853676,0,1,2,1,2,1,0,1,2,4,-1.2112149209454746,0,1
